voltage,current,power,temperature,cooler_status,timestamp
220.78,1.85,408.44,24.88,False,2025-06-21 07:28:00
219.66,1.96,430.53,24.3,False,2025-06-21 07:29:00
219.03,1.86,407.4,24.65,False,2025-06-21 07:30:00
220.24,1.56,343.57,24.35,False,2025-06-21 07:31:00
220.57,1.81,399.23,24.82,False,2025-06-21 07:32:00
217.52,1.78,387.19,24.61,False,2025-06-21 07:33:00
219.5,1.64,359.98,24.62,False,2025-06-21 07:34:00
218.62,1.56,341.05,24.28,False,2025-06-21 07:35:00
220.38,1.58,348.2,24.32,False,2025-06-21 07:36:00
219.94,1.99,437.68,26.7,True,2025-06-21 07:37:00
220.4,1.94,427.58,22.05,False,2025-06-21 07:38:00
220.57,1.56,344.09,24.61,False,2025-06-21 07:39:00
220.49,1.85,407.91,24.63,False,2025-06-21 07:40:00
217.77,1.69,368.03,24.02,False,2025-06-21 07:41:00
220.01,1.82,400.42,24.81,False,2025-06-21 07:42:00
219.78,1.78,391.21,24.42,False,2025-06-21 07:43:00
220.71,1.78,392.86,24.53,False,2025-06-21 07:44:00
220.26,1.7,374.44,24.34,False,2025-06-21 07:45:00
220.46,1.72,379.19,24.73,False,2025-06-21 07:46:00
220.41,1.58,348.25,24.49,False,2025-06-21 07:47:00
219.81,1.62,356.09,26.62,True,2025-06-21 07:48:00
219.43,1.92,421.31,25.59,True,2025-06-21 07:49:00
220.36,1.76,387.83,24.02,False,2025-06-21 07:50:00
219.78,1.82,400.0,24.41,False,2025-06-21 07:51:00
219.73,1.97,432.87,24.94,False,2025-06-21 07:52:00
219.12,1.69,370.31,22.66,False,2025-06-21 07:53:00
220.81,1.92,423.96,24.75,False,2025-06-21 07:54:00
219.63,1.84,404.12,24.53,False,2025-06-21 07:55:00
220.75,1.52,335.54,24.52,False,2025-06-21 07:56:00
220.01,1.9,418.02,24.29,False,2025-06-21 07:57:00
217.97,1.67,364.01,24.89,False,2025-06-21 07:58:00
217.94,1.81,394.47,24.35,False,2025-06-21 07:59:00
219.81,1.64,360.49,24.97,False,2025-06-21 08:00:00
217.19,1.77,384.43,24.16,False,2025-06-21 08:01:00
217.48,1.54,334.92,24.96,False,2025-06-21 08:02:00
220.44,1.96,432.06,26.69,True,2025-06-21 08:03:00
222.0,2.0,444.0,24.75,False,2025-06-21 08:04:00
220.67,1.84,406.03,24.62,False,2025-06-21 08:05:00
220.16,1.54,339.05,24.71,False,2025-06-21 08:06:00
220.09,1.7,374.15,24.82,False,2025-06-21 08:07:00
216.64,1.51,327.13,24.08,False,2025-06-21 08:08:00
220.99,2.0,441.98,24.41,False,2025-06-21 08:09:00
220.36,1.79,394.44,25.63,True,2025-06-21 08:10:00
219.6,1.68,368.93,24.92,False,2025-06-21 08:11:00
219.35,1.53,335.61,24.7,False,2025-06-21 08:12:00
219.63,1.67,366.78,24.51,False,2025-06-21 08:13:00
219.66,1.99,437.12,24.55,False,2025-06-21 08:14:00
219.29,1.83,401.3,24.29,False,2025-06-21 08:15:00
219.98,1.9,417.96,24.16,False,2025-06-21 08:16:00
220.07,1.58,347.71,24.87,False,2025-06-21 08:17:00
219.69,1.66,364.69,24.04,False,2025-06-21 08:18:00
220.49,1.55,341.76,24.19,False,2025-06-21 08:19:00
219.07,1.95,427.19,24.58,False,2025-06-21 08:20:00
219.94,1.58,347.51,24.46,False,2025-06-21 08:21:00
222.78,1.96,436.65,25.15,True,2025-06-21 08:22:00
219.16,1.79,392.3,24.33,False,2025-06-21 08:23:00
220.78,1.56,344.42,24.21,False,2025-06-21 08:24:00
216.89,1.69,366.54,24.07,False,2025-06-21 08:25:00
221.83,1.93,428.13,24.02,False,2025-06-21 08:26:00
219.68,1.92,421.79,24.16,False,2025-06-21 08:27:00
219.56,1.63,357.88,23.85,False,2025-06-21 08:28:00
219.98,1.89,415.76,24.02,False,2025-06-21 08:29:00
220.27,1.72,378.86,24.07,False,2025-06-21 08:30:00
220.76,1.64,362.05,24.62,False,2025-06-21 08:31:00
220.15,1.78,391.87,24.42,False,2025-06-21 08:32:00
219.44,1.6,351.1,24.44,False,2025-06-21 08:33:00
220.79,1.82,401.84,24.5,False,2025-06-21 08:34:00
219.11,1.91,418.5,24.52,False,2025-06-21 08:35:00
220.37,1.73,381.24,24.77,False,2025-06-21 08:36:00
219.38,1.89,414.63,24.38,False,2025-06-21 08:37:00
220.83,1.61,355.54,24.34,False,2025-06-21 08:38:00
220.09,1.95,429.18,24.28,False,2025-06-21 08:39:00
219.29,1.54,337.71,23.14,False,2025-06-21 08:40:00
220.6,1.79,394.87,24.65,False,2025-06-21 08:41:00
219.46,1.93,423.56,24.83,False,2025-06-21 08:42:00
220.9,1.96,432.96,24.41,False,2025-06-21 08:43:00
220.49,1.63,359.4,24.01,False,2025-06-21 08:44:00
220.75,1.97,434.88,26.1,True,2025-06-21 08:45:00
219.91,1.6,351.86,24.96,False,2025-06-21 08:46:00
220.43,1.97,434.25,24.9,False,2025-06-21 08:47:00
219.96,1.64,360.73,24.59,False,2025-06-21 08:48:00
219.09,1.85,405.32,24.27,False,2025-06-21 08:49:00
219.7,1.63,358.11,24.06,False,2025-06-21 08:50:00
220.98,1.51,333.68,24.5,False,2025-06-21 08:51:00
217.75,1.79,389.77,24.39,False,2025-06-21 08:52:00
219.42,1.58,346.68,24.75,False,2025-06-21 08:53:00
219.62,1.89,415.08,24.8,False,2025-06-21 08:54:00
220.33,1.66,365.75,24.96,False,2025-06-21 08:55:00
220.47,1.65,363.78,24.39,False,2025-06-21 08:56:00
220.67,1.51,333.21,24.97,False,2025-06-21 08:57:00
219.41,1.75,383.97,25.0,False,2025-06-21 08:58:00
220.19,1.63,358.91,24.84,False,2025-06-21 08:59:00
220.15,1.64,361.05,24.68,False,2025-06-21 09:00:00
220.45,1.92,423.26,24.53,False,2025-06-21 09:01:00
219.82,1.63,358.31,24.25,False,2025-06-21 09:02:00
221.77,1.78,394.75,24.15,False,2025-06-21 09:03:00
219.83,1.95,428.67,24.33,False,2025-06-21 09:04:00
220.75,1.9,419.42,24.81,False,2025-06-21 09:05:00
219.51,1.7,373.17,24.19,False,2025-06-21 09:06:00
219.23,1.87,409.96,24.96,False,2025-06-21 09:07:00
222.83,1.53,340.93,24.13,False,2025-06-21 09:08:00
219.35,2.0,438.7,24.84,False,2025-06-21 09:09:00
219.39,1.72,377.35,24.31,False,2025-06-21 09:10:00
217.3,1.6,347.68,24.87,False,2025-06-21 09:11:00
219.28,1.58,346.46,24.94,False,2025-06-21 09:12:00
219.78,1.57,345.05,24.74,False,2025-06-21 09:13:00
219.85,1.97,433.1,24.82,False,2025-06-21 09:14:00
220.6,1.54,339.72,24.25,False,2025-06-21 09:15:00
217.48,1.99,432.79,24.75,False,2025-06-21 09:16:00
220.0,1.93,424.6,23.39,False,2025-06-21 09:17:00
219.29,1.76,385.95,24.18,False,2025-06-21 09:18:00
219.26,1.92,420.98,24.4,False,2025-06-21 09:19:00
219.88,1.74,382.59,25.12,True,2025-06-21 09:20:00
219.62,1.92,421.67,22.48,False,2025-06-21 09:21:00
217.52,1.68,365.43,24.97,False,2025-06-21 09:22:00
219.95,1.82,400.31,24.23,False,2025-06-21 09:23:00
219.09,1.68,368.07,24.97,False,2025-06-21 09:24:00
219.79,1.94,426.39,24.35,False,2025-06-21 09:25:00
218.48,1.72,375.79,24.5,False,2025-06-21 09:26:00
220.39,1.92,423.15,24.11,False,2025-06-21 09:27:00
219.91,1.52,334.26,24.3,False,2025-06-21 09:28:00
220.33,1.5,330.5,24.71,False,2025-06-21 09:29:00
220.96,1.91,422.03,24.92,False,2025-06-21 09:30:00
220.2,1.58,347.92,23.23,False,2025-06-21 09:31:00
219.96,1.67,367.33,24.79,False,2025-06-21 09:32:00
217.81,1.56,339.78,24.11,False,2025-06-21 09:33:00
220.47,1.86,410.07,24.27,False,2025-06-21 09:34:00
220.0,1.64,360.8,24.3,False,2025-06-21 09:35:00
219.68,1.96,430.57,22.29,False,2025-06-21 09:36:00
219.4,1.92,421.25,24.05,False,2025-06-21 09:37:00
220.09,1.67,367.55,24.66,False,2025-06-21 09:38:00
219.45,1.82,399.4,24.76,False,2025-06-21 09:39:00
220.41,1.74,383.51,24.92,False,2025-06-21 09:40:00
219.56,1.79,393.01,24.14,False,2025-06-21 09:41:00
218.14,1.86,405.74,24.25,False,2025-06-21 09:42:00
220.72,1.97,434.82,24.14,False,2025-06-21 09:43:00
219.73,1.63,358.16,24.45,False,2025-06-21 09:44:00
218.42,1.87,408.45,24.06,False,2025-06-21 09:45:00
220.13,1.6,352.21,24.89,False,2025-06-21 09:46:00
220.28,1.77,389.9,24.74,False,2025-06-21 09:47:00
220.62,1.79,394.91,24.27,False,2025-06-21 09:48:00
219.76,1.87,410.95,24.09,False,2025-06-21 09:49:00
216.07,1.53,330.59,24.71,False,2025-06-21 09:50:00
219.74,1.64,360.37,24.6,False,2025-06-21 09:51:00
220.46,1.79,394.62,24.21,False,2025-06-21 09:52:00
221.87,1.7,377.18,24.95,False,2025-06-21 09:53:00
220.15,1.72,378.66,24.86,False,2025-06-21 09:54:00
219.78,1.7,373.63,24.05,False,2025-06-21 09:55:00
218.2,1.86,405.85,24.75,False,2025-06-21 09:56:00
220.38,1.68,370.24,24.34,False,2025-06-21 09:57:00
219.98,1.74,382.77,24.66,False,2025-06-21 09:58:00
220.97,1.94,428.68,24.62,False,2025-06-21 09:59:00
219.95,1.96,431.1,24.01,False,2025-06-21 10:00:00
220.12,1.8,396.22,24.63,False,2025-06-21 10:01:00
219.31,1.59,348.7,24.92,False,2025-06-21 10:02:00
219.85,1.97,433.1,24.75,False,2025-06-21 10:03:00
219.26,1.86,407.82,25.0,False,2025-06-21 10:04:00
219.07,1.85,405.28,24.25,False,2025-06-21 10:05:00
220.27,1.85,407.5,24.27,False,2025-06-21 10:06:00
220.37,1.63,359.2,24.83,False,2025-06-21 10:07:00
220.33,1.89,416.42,24.04,False,2025-06-21 10:08:00
220.6,1.58,348.55,24.8,False,2025-06-21 10:09:00
219.74,1.96,430.69,24.09,False,2025-06-21 10:10:00
220.85,1.62,357.78,26.97,True,2025-06-21 10:11:00
222.08,1.53,339.78,26.71,True,2025-06-21 10:12:00
219.54,1.81,397.37,24.33,False,2025-06-21 10:13:00
220.54,1.99,438.87,25.11,True,2025-06-21 10:14:00
220.85,1.58,348.94,23.99,False,2025-06-21 10:15:00
219.79,1.75,384.63,24.44,False,2025-06-21 10:16:00
219.59,1.98,434.79,22.86,False,2025-06-21 10:17:00
219.98,1.89,415.76,24.33,False,2025-06-21 10:18:00
220.23,1.84,405.22,24.96,False,2025-06-21 10:19:00
219.2,1.7,372.64,24.74,False,2025-06-21 10:20:00
220.54,1.76,388.15,24.56,False,2025-06-21 10:21:00
219.66,1.84,404.17,24.35,False,2025-06-21 10:22:00
220.26,1.79,394.27,24.65,False,2025-06-21 10:23:00
219.77,1.89,415.37,24.36,False,2025-06-21 10:24:00
220.22,1.74,383.18,23.21,False,2025-06-21 10:25:00
219.57,1.61,353.51,26.93,True,2025-06-21 10:26:00
218.39,1.65,360.34,24.37,False,2025-06-21 10:27:00
219.83,2.0,439.66,24.25,False,2025-06-21 10:28:00
220.41,1.73,381.31,24.71,False,2025-06-21 10:29:00
219.04,1.54,337.32,24.76,False,2025-06-21 10:30:00
219.18,1.56,341.92,24.44,False,2025-06-21 10:31:00
220.59,1.88,414.71,24.59,False,2025-06-21 10:32:00
219.58,1.63,357.92,24.25,False,2025-06-21 10:33:00
220.22,1.66,365.57,24.33,False,2025-06-21 10:34:00
219.39,1.96,430.0,24.44,False,2025-06-21 10:35:00
219.12,1.98,433.86,24.64,False,2025-06-21 10:36:00
220.01,1.7,374.02,24.9,False,2025-06-21 10:37:00
219.09,1.94,425.03,24.53,False,2025-06-21 10:38:00
219.04,1.98,433.7,24.5,False,2025-06-21 10:39:00
220.54,1.63,359.48,24.23,False,2025-06-21 10:40:00
220.02,1.66,365.23,24.37,False,2025-06-21 10:41:00
219.78,1.53,336.26,24.83,False,2025-06-21 10:42:00
216.47,1.67,361.5,24.71,False,2025-06-21 10:43:00
219.05,1.7,372.38,24.27,False,2025-06-21 10:44:00
220.69,1.82,401.66,24.52,False,2025-06-21 10:45:00
219.4,1.78,390.53,24.04,False,2025-06-21 10:46:00
220.58,1.93,425.72,24.16,False,2025-06-21 10:47:00
220.1,1.85,407.19,24.54,False,2025-06-21 10:48:00
219.2,1.59,348.53,24.0,False,2025-06-21 10:49:00
219.87,1.56,343.0,24.87,False,2025-06-21 10:50:00
220.6,1.73,381.64,24.57,False,2025-06-21 10:51:00
218.83,1.84,402.65,24.57,False,2025-06-21 10:52:00
220.13,1.69,372.02,24.67,False,2025-06-21 10:53:00
220.81,1.76,388.63,24.23,False,2025-06-21 10:54:00
221.69,1.63,361.35,24.98,False,2025-06-21 10:55:00
220.35,1.97,434.09,25.78,True,2025-06-21 10:56:00
220.34,1.89,416.44,23.85,False,2025-06-21 10:57:00
219.11,1.99,436.03,24.72,False,2025-06-21 10:58:00
220.24,1.59,350.18,24.8,False,2025-06-21 10:59:00
222.71,1.65,367.47,24.49,False,2025-06-21 11:00:00
221.35,1.68,371.87,24.97,False,2025-06-21 11:01:00
220.17,1.84,405.11,24.15,False,2025-06-21 11:02:00
220.25,1.93,425.08,24.03,False,2025-06-21 11:03:00
220.82,1.68,370.98,24.37,False,2025-06-21 11:04:00
219.14,1.73,379.11,24.25,False,2025-06-21 11:05:00
220.52,1.53,337.4,22.3,False,2025-06-21 11:06:00
219.49,1.56,342.4,24.62,False,2025-06-21 11:07:00
220.17,1.54,339.06,24.05,False,2025-06-21 11:08:00
219.21,1.96,429.65,24.03,False,2025-06-21 11:09:00
219.63,1.76,386.55,24.01,False,2025-06-21 11:10:00
220.34,1.98,436.27,24.3,False,2025-06-21 11:11:00
220.88,1.98,437.34,24.47,False,2025-06-21 11:12:00
219.42,1.53,335.71,24.09,False,2025-06-21 11:13:00
220.5,1.5,330.75,24.11,False,2025-06-21 11:14:00
219.79,1.71,375.84,24.91,False,2025-06-21 11:15:00
219.48,1.97,432.38,25.8,True,2025-06-21 11:16:00
216.2,1.73,374.03,24.24,False,2025-06-21 11:17:00
218.59,1.86,406.58,24.5,False,2025-06-21 11:18:00
219.64,1.74,382.17,24.94,False,2025-06-21 11:19:00
219.49,1.97,432.4,24.42,False,2025-06-21 11:20:00
220.92,1.71,377.77,24.12,False,2025-06-21 11:21:00
219.28,1.92,421.02,24.63,False,2025-06-21 11:22:00
219.18,1.52,333.15,24.39,False,2025-06-21 11:23:00
220.02,1.95,429.04,24.21,False,2025-06-21 11:24:00
220.68,1.52,335.43,26.98,True,2025-06-21 11:25:00
219.12,1.93,422.9,24.28,False,2025-06-21 11:26:00
216.99,1.57,340.67,24.51,False,2025-06-21 11:27:00
218.49,1.54,336.47,24.06,False,2025-06-21 11:28:00
219.67,1.7,373.44,23.61,False,2025-06-21 11:29:00
219.27,1.8,394.69,24.94,False,2025-06-21 11:30:00
220.57,1.61,355.12,26.73,True,2025-06-21 11:31:00
220.92,1.99,439.63,24.45,False,2025-06-21 11:32:00
221.5,1.5,332.25,24.14,False,2025-06-21 11:33:00
220.31,1.8,396.56,24.82,False,2025-06-21 11:34:00
219.9,1.98,435.4,24.2,False,2025-06-21 11:35:00
219.96,1.54,338.74,24.19,False,2025-06-21 11:36:00
219.78,1.93,424.18,24.05,False,2025-06-21 11:37:00
219.99,1.77,389.38,24.97,False,2025-06-21 11:38:00
218.42,1.71,373.5,24.47,False,2025-06-21 11:39:00
219.81,1.68,369.28,24.7,False,2025-06-21 11:40:00
220.03,1.59,349.85,24.23,False,2025-06-21 11:41:00
220.51,1.86,410.15,24.06,False,2025-06-21 11:42:00
220.48,1.83,403.48,24.84,False,2025-06-21 11:43:00
219.07,1.55,339.56,26.54,True,2025-06-21 11:44:00
220.14,1.51,332.41,24.16,False,2025-06-21 11:45:00
219.44,1.94,425.71,24.77,False,2025-06-21 11:46:00
220.14,1.83,402.86,24.58,False,2025-06-21 11:47:00
220.95,1.6,353.52,24.17,False,2025-06-21 11:48:00
220.16,1.66,365.47,24.92,False,2025-06-21 11:49:00
221.62,1.71,378.97,24.74,False,2025-06-21 11:50:00
220.86,1.86,410.8,24.23,False,2025-06-21 11:51:00
220.26,1.64,361.23,24.71,False,2025-06-21 11:52:00
219.93,1.61,354.09,24.59,False,2025-06-21 11:53:00
220.94,1.53,338.04,24.02,False,2025-06-21 11:54:00
221.84,1.64,363.82,24.96,False,2025-06-21 11:55:00
219.44,1.71,375.24,24.31,False,2025-06-21 11:56:00
220.7,1.62,357.53,26.15,True,2025-06-21 11:57:00
221.16,1.91,422.42,26.85,True,2025-06-21 11:58:00
219.83,1.8,395.69,23.05,False,2025-06-21 11:59:00
219.45,1.72,377.45,25.58,True,2025-06-21 12:00:00
219.9,1.53,336.45,24.85,False,2025-06-21 12:01:00
220.52,1.75,385.91,24.98,False,2025-06-21 12:02:00
220.48,1.67,368.2,24.23,False,2025-06-21 12:03:00
220.69,1.92,423.72,24.65,False,2025-06-21 12:04:00
219.66,1.87,410.76,24.53,False,2025-06-21 12:05:00
220.64,1.73,381.71,24.4,False,2025-06-21 12:06:00
220.17,1.58,347.87,24.11,False,2025-06-21 12:07:00
219.17,1.59,348.48,24.35,False,2025-06-21 12:08:00
221.26,1.73,382.78,24.85,False,2025-06-21 12:09:00
220.87,1.99,439.53,24.17,False,2025-06-21 12:10:00
219.84,1.74,382.52,24.97,False,2025-06-21 12:11:00
219.35,1.69,370.7,24.25,False,2025-06-21 12:12:00
220.39,1.56,343.81,24.63,False,2025-06-21 12:13:00
220.13,1.52,334.6,24.81,False,2025-06-21 12:14:00
220.85,1.69,373.24,24.18,False,2025-06-21 12:15:00
219.61,1.57,344.79,24.16,False,2025-06-21 12:16:00
220.88,1.86,410.84,24.9,False,2025-06-21 12:17:00
219.02,1.57,343.86,24.22,False,2025-06-21 12:18:00
220.02,1.69,371.83,24.67,False,2025-06-21 12:19:00
219.44,1.99,436.69,24.25,False,2025-06-21 12:20:00
219.21,1.81,396.77,24.57,False,2025-06-21 12:21:00
219.52,1.54,338.06,24.92,False,2025-06-21 12:22:00
219.49,1.7,373.13,24.66,False,2025-06-21 12:23:00
219.14,1.51,330.9,24.9,False,2025-06-21 12:24:00
220.88,1.83,404.21,26.11,True,2025-06-21 12:25:00
219.72,1.72,377.92,24.8,False,2025-06-21 12:26:00
217.9,1.63,355.18,24.77,False,2025-06-21 12:27:00
220.55,1.64,361.7,23.42,False,2025-06-21 12:28:00
217.36,1.68,365.16,24.87,False,2025-06-21 12:29:00
220.84,1.68,371.01,24.08,False,2025-06-21 12:30:00
219.75,1.66,364.78,24.33,False,2025-06-21 12:31:00
219.77,1.81,397.78,24.17,False,2025-06-21 12:32:00
219.17,1.82,398.89,24.93,False,2025-06-21 12:33:00
220.25,1.76,387.64,24.45,False,2025-06-21 12:34:00
219.35,1.87,410.18,24.93,False,2025-06-21 12:35:00
219.83,1.51,331.94,24.1,False,2025-06-21 12:36:00
218.74,1.86,406.86,24.23,False,2025-06-21 12:37:00
220.57,1.94,427.91,24.06,False,2025-06-21 12:38:00
216.59,1.57,340.05,24.61,False,2025-06-21 12:39:00
220.27,1.72,378.86,24.35,False,2025-06-21 12:40:00
219.45,1.94,425.73,24.43,False,2025-06-21 12:41:00
219.94,1.88,413.49,25.15,True,2025-06-21 12:42:00
219.02,1.59,348.24,24.19,False,2025-06-21 12:43:00
219.44,1.97,432.3,24.37,False,2025-06-21 12:44:00
220.57,1.6,352.91,24.26,False,2025-06-21 12:45:00
217.61,1.7,369.94,26.16,True,2025-06-21 12:46:00
216.23,1.7,367.59,24.26,False,2025-06-21 12:47:00
220.33,1.99,438.46,24.62,False,2025-06-21 12:48:00
219.03,1.94,424.92,24.81,False,2025-06-21 12:49:00
219.89,1.94,426.59,24.07,False,2025-06-21 12:50:00
219.82,1.8,395.68,24.37,False,2025-06-21 12:51:00
216.69,1.79,387.88,24.54,False,2025-06-21 12:52:00
220.97,1.74,384.49,24.89,False,2025-06-21 12:53:00
220.4,1.68,370.27,24.96,False,2025-06-21 12:54:00
220.21,1.98,436.02,24.87,False,2025-06-21 12:55:00
219.31,1.59,348.7,24.58,False,2025-06-21 12:56:00
218.96,1.71,374.42,24.83,False,2025-06-21 12:57:00
220.4,1.99,438.6,24.77,False,2025-06-21 12:58:00
216.3,1.87,404.48,24.95,False,2025-06-21 12:59:00
217.13,1.63,353.92,24.17,False,2025-06-21 13:00:00
220.45,1.98,436.49,24.68,False,2025-06-21 13:01:00
220.68,1.94,428.12,24.58,False,2025-06-21 13:02:00
219.23,1.76,385.84,24.74,False,2025-06-21 13:03:00
219.95,1.93,424.5,24.64,False,2025-06-21 13:04:00
222.28,1.69,375.65,24.4,False,2025-06-21 13:05:00
219.44,1.62,355.49,24.4,False,2025-06-21 13:06:00
219.35,1.59,348.77,24.28,False,2025-06-21 13:07:00
220.35,1.72,379.0,24.74,False,2025-06-21 13:08:00
218.95,1.56,341.56,23.83,False,2025-06-21 13:09:00
218.41,1.52,331.98,24.03,False,2025-06-21 13:10:00
219.98,1.7,373.97,24.63,False,2025-06-21 13:11:00
219.44,1.5,329.16,24.69,False,2025-06-21 13:12:00
220.5,1.89,416.75,24.09,False,2025-06-21 13:13:00
220.24,1.89,416.25,24.91,False,2025-06-21 13:14:00
220.07,1.61,354.31,24.26,False,2025-06-21 13:15:00
217.33,1.83,397.71,24.86,False,2025-06-21 13:16:00
220.26,1.67,367.83,24.01,False,2025-06-21 13:17:00
220.36,1.63,359.19,24.67,False,2025-06-21 13:18:00
220.47,1.67,368.18,24.12,False,2025-06-21 13:19:00
220.85,1.95,430.66,24.1,False,2025-06-21 13:20:00
219.88,1.58,347.41,24.77,False,2025-06-21 13:21:00
219.02,1.75,383.29,24.13,False,2025-06-21 13:22:00
220.45,1.78,392.4,24.91,False,2025-06-21 13:23:00
219.44,1.89,414.74,24.55,False,2025-06-21 13:24:00
220.34,1.71,376.78,24.78,False,2025-06-21 13:25:00
219.91,1.76,387.04,26.46,True,2025-06-21 13:26:00
219.39,1.59,348.83,24.71,False,2025-06-21 13:27:00
219.56,1.54,338.12,24.96,False,2025-06-21 13:28:00
219.41,1.9,416.88,24.57,False,2025-06-21 13:29:00
219.3,1.87,410.09,23.42,False,2025-06-21 13:30:00
220.94,1.86,410.95,24.36,False,2025-06-21 13:31:00
219.89,1.76,387.01,24.57,False,2025-06-21 13:32:00
219.04,1.96,429.32,24.23,False,2025-06-21 13:33:00
219.89,1.5,329.83,24.81,False,2025-06-21 13:34:00
219.44,1.72,377.44,24.9,False,2025-06-21 13:35:00
219.59,1.87,410.63,24.72,False,2025-06-21 13:36:00
220.71,1.97,434.8,24.26,False,2025-06-21 13:37:00
219.65,1.85,406.35,24.05,False,2025-06-21 13:38:00
220.44,1.89,416.63,22.97,False,2025-06-21 13:39:00
220.65,1.99,439.09,23.04,False,2025-06-21 13:40:00
219.26,1.8,394.67,24.63,False,2025-06-21 13:41:00
219.07,1.84,403.09,24.41,False,2025-06-21 13:42:00
219.8,1.87,411.03,24.01,False,2025-06-21 13:43:00
220.35,1.75,385.61,24.21,False,2025-06-21 13:44:00
219.95,1.94,426.7,24.69,False,2025-06-21 13:45:00
219.9,1.72,378.23,24.8,False,2025-06-21 13:46:00
219.26,1.7,372.74,24.38,False,2025-06-21 13:47:00
220.29,1.64,361.28,24.0,False,2025-06-21 13:48:00
220.07,1.97,433.54,24.45,False,2025-06-21 13:49:00
220.14,1.69,372.04,24.82,False,2025-06-21 13:50:00
220.05,1.67,367.48,24.85,False,2025-06-21 13:51:00
220.3,1.85,407.56,24.14,False,2025-06-21 13:52:00
219.09,1.78,389.98,24.14,False,2025-06-21 13:53:00
220.7,1.8,397.26,24.16,False,2025-06-21 13:54:00
219.2,1.86,407.71,24.97,False,2025-06-21 13:55:00
219.38,1.76,386.11,24.34,False,2025-06-21 13:56:00
220.55,1.6,352.88,24.63,False,2025-06-21 13:57:00
219.5,1.73,379.74,24.6,False,2025-06-21 13:58:00
219.64,1.53,336.05,24.28,False,2025-06-21 13:59:00
222.64,1.55,345.09,24.54,False,2025-06-21 14:00:00
219.62,1.77,388.73,24.56,False,2025-06-21 14:01:00
220.18,1.87,411.74,24.75,False,2025-06-21 14:02:00
220.16,1.6,352.26,24.67,False,2025-06-21 14:03:00
220.71,1.7,375.21,24.51,False,2025-06-21 14:04:00
220.08,1.84,404.95,24.72,False,2025-06-21 14:05:00
220.48,1.69,372.61,22.5,False,2025-06-21 14:06:00
219.49,1.73,379.72,24.03,False,2025-06-21 14:07:00
219.31,1.84,403.53,24.95,False,2025-06-21 14:08:00
220.27,1.94,427.32,22.19,False,2025-06-21 14:09:00
218.07,1.93,420.88,24.48,False,2025-06-21 14:10:00
219.31,1.74,381.6,24.9,False,2025-06-21 14:11:00
219.73,1.99,437.26,24.81,False,2025-06-21 14:12:00
220.95,1.88,415.39,24.6,False,2025-06-21 14:13:00
219.7,1.78,391.07,25.3,True,2025-06-21 14:14:00
219.51,1.85,406.09,26.71,True,2025-06-21 14:15:00
219.1,1.93,422.86,24.86,False,2025-06-21 14:16:00
219.69,1.58,347.11,24.02,False,2025-06-21 14:17:00
216.33,1.88,406.7,26.29,True,2025-06-21 14:18:00
220.32,1.7,374.54,24.34,False,2025-06-21 14:19:00
219.02,1.85,405.19,25.78,True,2025-06-21 14:20:00
220.69,1.74,384.0,24.28,False,2025-06-21 14:21:00
220.76,1.64,362.05,24.84,False,2025-06-21 14:22:00
220.96,1.6,353.54,24.39,False,2025-06-21 14:23:00
219.85,1.76,386.94,24.95,False,2025-06-21 14:24:00
222.12,1.65,366.5,24.94,False,2025-06-21 14:25:00
220.86,1.85,408.59,26.41,True,2025-06-21 14:26:00
220.62,1.62,357.4,24.17,False,2025-06-21 14:27:00
220.08,1.6,352.13,24.84,False,2025-06-21 14:28:00
220.82,1.9,419.56,24.56,False,2025-06-21 14:29:00
220.56,1.74,383.77,24.53,False,2025-06-21 14:30:00
219.62,1.52,333.82,24.43,False,2025-06-21 14:31:00
220.45,1.72,379.17,24.35,False,2025-06-21 14:32:00
219.55,1.69,371.04,24.36,False,2025-06-21 14:33:00
220.47,1.6,352.75,22.58,False,2025-06-21 14:34:00
220.28,1.88,414.13,24.81,False,2025-06-21 14:35:00
219.65,1.98,434.91,24.85,False,2025-06-21 14:36:00
220.41,1.93,425.39,24.93,False,2025-06-21 14:37:00
216.5,1.58,342.07,24.55,False,2025-06-21 14:38:00
220.42,1.66,365.9,24.15,False,2025-06-21 14:39:00
219.68,1.67,366.87,24.19,False,2025-06-21 14:40:00
219.98,1.62,356.37,24.12,False,2025-06-21 14:41:00
216.53,1.79,387.59,24.33,False,2025-06-21 14:42:00
220.59,1.71,377.21,24.81,False,2025-06-21 14:43:00
220.24,1.55,341.37,23.89,False,2025-06-21 14:44:00
219.05,1.6,350.48,24.27,False,2025-06-21 14:45:00
220.61,1.91,421.37,24.03,False,2025-06-21 14:46:00
216.04,1.8,388.87,24.79,False,2025-06-21 14:47:00
221.88,1.8,399.38,24.85,False,2025-06-21 14:48:00
219.54,1.53,335.9,24.49,False,2025-06-21 14:49:00
219.46,1.89,414.78,24.86,False,2025-06-21 14:50:00
221.91,1.67,370.59,24.22,False,2025-06-21 14:51:00
217.49,1.71,371.91,23.96,False,2025-06-21 14:52:00
217.05,1.58,342.94,24.35,False,2025-06-21 14:53:00
220.25,1.97,433.89,24.63,False,2025-06-21 14:54:00
220.95,1.75,386.66,24.53,False,2025-06-21 14:55:00
219.67,1.76,386.62,24.42,False,2025-06-21 14:56:00
219.26,1.55,339.85,24.78,False,2025-06-21 14:57:00
